stationID;date;year;day;month;hour;temperature;relativeHumidity
35165000;8/08/19 12:00;2019;8;8;12;12.4;88.1
35165000;8/08/19 13:00;2019;8;8;13;13.8;84.9
35165000;8/08/19 14:00;2019;8;8;14;13.8;73.2
35165000;8/08/19 15:00;2019;8;8;15;10.9;89.8
35165000;8/08/19 16:00;2019;8;8;16;10.7;86.7
35165000;8/08/19 17:00;2019;8;8;17;11;85.7
35165000;8/08/19 18:00;2019;8;8;18;10.3;86.5
35165000;8/08/19 19:00;2019;8;8;19;9.7;89.2
35165000;8/08/19 20:00;2019;8;8;20;10.1;84.6
35165000;8/08/19 21:00;2019;8;8;21;9.9;85.8
35165000;8/08/19 23:00;2019;8;8;23;9.9;88
35165000;9/08/19 0:00;2019;9;8;0;9.9;86.9
35165000;9/08/19 1:00;2019;9;8;1;9.5;86
35165000;9/08/19 2:00;2019;9;8;2;9.4;85.9
35165000;9/08/19 3:00;2019;9;8;3;9;89.1
35165000;9/08/19 4:00;2019;9;8;4;8.8;89.6
35165000;9/08/19 5:00;2019;9;8;5;8.9;88.9
35165000;9/08/19 6:00;2019;9;8;6;9;90.1
35165000;9/08/19 7:00;2019;9;8;7;9.8;85.6
35165000;9/08/19 8:00;2019;9;8;8;11.1;80.9
35165000;9/08/19 9:00;2019;9;8;9;10.8;83.1
35165000;9/08/19 10:00;2019;9;8;10;12.3;79.9
35165000;9/08/19 11:00;2019;9;8;11;13.6;71.9
35165000;9/08/19 12:00;2019;9;8;12;14;67.4
35165000;9/08/19 13:00;2019;9;8;13;13.7;69.3
35165000;9/08/19 14:00;2019;9;8;14;13.5;71.8
35165000;9/08/19 15:00;2019;9;8;15;14.6;68.8
35165000;9/08/19 16:00;2019;9;8;16;14;68.8
35165000;9/08/19 17:00;2019;9;8;17;13.5;68.8
35165000;9/08/19 18:00;2019;9;8;18;11.5;76.2
35165000;9/08/19 19:00;2019;9;8;19;10;84.6
35165000;9/08/19 20:00;2019;9;8;20;9.7;85.2
35165000;9/08/19 21:00;2019;9;8;21;9.5;85
35165000;9/08/19 23:00;2019;9;8;23;9.5;85.4
35165000;10/08/19 0:00;2019;10;8;0;9.5;85.5
35165000;10/08/19 1:00;2019;10;8;1;9.5;83.2
35165000;10/08/19 2:00;2019;10;8;2;9.4;83
35165000;10/08/19 3:00;2019;10;8;3;9.1;85
35165000;10/08/19 4:00;2019;10;8;4;7.9;86.4
35165000;10/08/19 5:00;2019;10;8;5;8.3;85.9
35165000;10/08/19 6:00;2019;10;8;6;8.9;85.3
35165000;10/08/19 7:00;2019;10;8;7;10.7;80.6
35165000;10/08/19 8:00;2019;10;8;8;11.1;81.3
35165000;10/08/19 9:00;2019;10;8;9;13;76.2
35165000;10/08/19 10:00;2019;10;8;10;13.5;73.2
35165000;10/08/19 11:00;2019;10;8;11;13.9;71.3
35165000;10/08/19 12:00;2019;10;8;12;14.5;71.4
35165000;10/08/19 13:00;2019;10;8;13;15.1;72.4
35165000;10/08/19 14:00;2019;10;8;14;15.9;65.5
35165000;10/08/19 15:00;2019;10;8;15;15.8;69.8
35165000;10/08/19 17:00;2019;10;8;17;13.3;72.4
35165000;10/08/19 18:00;2019;10;8;18;12;78.4
35165000;10/08/19 19:00;2019;10;8;19;10.9;85.5
35165000;10/08/19 20:00;2019;10;8;20;10.7;88.2
35165000;10/08/19 21:00;2019;10;8;21;11;86.7
35165000;10/08/19 23:00;2019;10;8;23;10.7;87
35165000;11/08/19 0:00;2019;11;8;0;10.2;88.5
35165000;11/08/19 1:00;2019;11;8;1;10.4;87.5
35165000;11/08/19 2:00;2019;11;8;2;10.1;88.9
35165000;11/08/19 3:00;2019;11;8;3;10.3;87.9
35165000;11/08/19 4:00;2019;11;8;4;9.9;89.2
35165000;11/08/19 5:00;2019;11;8;5;10.2;88.4
35165000;11/08/19 6:00;2019;11;8;6;10.2;88.2
35165000;11/08/19 7:00;2019;11;8;7;11;85.9
35165000;11/08/19 8:00;2019;11;8;8;11.4;84.5
35165000;11/08/19 9:00;2019;11;8;9;12.4;79.7
35165000;11/08/19 10:00;2019;11;8;10;12;86.7
35165000;11/08/19 11:00;2019;11;8;11;12.7;83.6
35165000;11/08/19 12:00;2019;11;8;12;10.8;87.4
35165000;11/08/19 13:00;2019;11;8;13;13.6;71.3
35165000;11/08/19 14:00;2019;11;8;14;13.2;77.9
35165000;11/08/19 15:00;2019;11;8;15;13.2;75.3
35165000;11/08/19 16:00;2019;11;8;16;12.5;78.1
35165000;11/08/19 17:00;2019;11;8;17;14;72.1
35165000;11/08/19 18:00;2019;11;8;18;11.6;83.3
35165000;11/08/19 19:00;2019;11;8;19;10.9;87.2
35165000;11/08/19 20:00;2019;11;8;20;10.5;88.6
35165000;11/08/19 21:00;2019;11;8;21;10.7;85.8
35165000;11/08/19 23:00;2019;11;8;23;10.3;86.1
35165000;12/08/19 0:00;2019;12;8;0;10.4;85.6
35165000;12/08/19 1:00;2019;12;8;1;10.2;86.8
35165000;12/08/19 2:00;2019;12;8;2;10.1;86
35165000;12/08/19 3:00;2019;12;8;3;9.8;86.8
35165000;12/08/19 4:00;2019;12;8;4;9.7;87.6
35165000;12/08/19 5:00;2019;12;8;5;9.7;87.3
35165000;12/08/19 6:00;2019;12;8;6;9.5;86.7
35165000;12/08/19 7:00;2019;12;8;7;11.3;82.9
35165000;12/08/19 8:00;2019;12;8;8;11.8;78.9
35165000;12/08/19 9:00;2019;12;8;9;13.5;70.8
35165000;12/08/19 10:00;2019;12;8;10;14.1;70
35165000;12/08/19 11:00;2019;12;8;11;15.6;64.9
35165000;12/08/19 12:00;2019;12;8;12;15.4;67.8
35165000;12/08/19 13:00;2019;12;8;13;15.6;66.7
35165000;12/08/19 14:00;2019;12;8;14;15.5;73.8
35165000;12/08/19 15:00;2019;12;8;15;13.7;73.8
35165000;12/08/19 16:00;2019;12;8;16;14.2;73
35165000;12/08/19 17:00;2019;12;8;17;12.4;81.4
35165000;12/08/19 18:00;2019;12;8;18;11.7;85.5
35165000;12/08/19 19:00;2019;12;8;19;10.8;83.3
35165000;12/08/19 20:00;2019;12;8;20;10;90.2
35165000;12/08/19 21:00;2019;12;8;21;9.8;91.7
35165000;12/08/19 23:00;2019;12;8;23;10;91.8
35165000;13/08/19 0:00;2019;13;8;0;9.8;92.4
35165000;13/08/19 1:00;2019;13;8;1;9.8;92.9
35165000;13/08/19 2:00;2019;13;8;2;9.5;91.9
35165000;13/08/19 3:00;2019;13;8;3;9.6;91.5
35165000;13/08/19 4:00;2019;13;8;4;9.5;88.3
35165000;13/08/19 5:00;2019;13;8;5;9.5;88.6
35165000;13/08/19 6:00;2019;13;8;6;9.7;89.8
35165000;13/08/19 7:00;2019;13;8;7;10.3;89.9
35165000;13/08/19 8:00;2019;13;8;8;11.1;88
35165000;13/08/19 9:00;2019;13;8;9;12.6;79.8
35165000;13/08/19 10:00;2019;13;8;10;13.6;77.5
35165000;13/08/19 11:00;2019;13;8;11;13.9;77.1
35165000;13/08/19 12:00;2019;13;8;12;15.1;69.6
35165000;13/08/19 13:00;2019;13;8;13;14;75.4
35165000;13/08/19 14:00;2019;13;8;14;12.8;81.7
35165000;13/08/19 15:00;2019;13;8;15;14;75.1
35165000;13/08/19 16:00;2019;13;8;16;12;87.6
35165000;13/08/19 17:00;2019;13;8;17;11.5;88.5
35165000;13/08/19 18:00;2019;13;8;18;10.9;89
35165000;13/08/19 19:00;2019;13;8;19;9.9;90.9
35165000;13/08/19 20:00;2019;13;8;20;10.2;88.9
35165000;13/08/19 21:00;2019;13;8;21;9.6;88.6
35165000;13/08/19 23:00;2019;13;8;23;9.6;90.5
35165000;14/08/19 0:00;2019;14;8;0;9.3;91.8
35165000;14/08/19 1:00;2019;14;8;1;9.9;90.7
35165000;14/08/19 2:00;2019;14;8;2;9.5;92.2
35165000;14/08/19 3:00;2019;14;8;3;9.4;92.4
35165000;14/08/19 4:00;2019;14;8;4;9.3;91.7
35165000;14/08/19 5:00;2019;14;8;5;9.2;91.9
35165000;14/08/19 6:00;2019;14;8;6;9.1;92.1
35165000;14/08/19 7:00;2019;14;8;7;9.4;92
35165000;14/08/19 8:00;2019;14;8;8;11.1;88.5
35165000;14/08/19 9:00;2019;14;8;9;11;88.8
35165000;14/08/19 10:00;2019;14;8;10;11.8;88.2
35165000;14/08/19 11:00;2019;14;8;11;10.7;89.3
35165000;14/08/19 12:00;2019;14;8;12;10.8;88.9
35165000;14/08/19 13:00;2019;14;8;13;10.2;89.7
35165000;14/08/19 14:00;2019;14;8;14;9.5;91
35165000;14/08/19 15:00;2019;14;8;15;10.7;88.8
35165000;14/08/19 16:00;2019;14;8;16;9.6;88.1
35165000;14/08/19 17:00;2019;14;8;17;9.3;89.8
35165000;14/08/19 18:00;2019;14;8;18;8.6;91.6
35165000;14/08/19 19:00;2019;14;8;19;8.3;92.2
35165000;14/08/19 20:00;2019;14;8;20;8.2;91.9
35165000;14/08/19 21:00;2019;14;8;21;8.5;91.9
35165000;14/08/19 22:00;2019;14;8;22;8.4;91.6
35165000;14/08/19 23:00;2019;14;8;23;7.2;90.9
35165000;15/08/19 0:00;2019;15;8;0;7.2;90.2
35165000;15/08/19 1:00;2019;15;8;1;7.7;88.8
35165000;15/08/19 2:00;2019;15;8;2;7.7;91.5
35165000;15/08/19 3:00;2019;15;8;3;7.7;92.9
35165000;15/08/19 4:00;2019;15;8;4;7.8;93.2
35165000;15/08/19 5:00;2019;15;8;5;7.7;92
35165000;15/08/19 6:00;2019;15;8;6;7.5;91.1
35165000;15/08/19 7:00;2019;15;8;7;7.9;89.8
35165000;15/08/19 8:00;2019;15;8;8;8.8;89.7
35165000;15/08/19 9:00;2019;15;8;9;8.8;88.7
35165000;15/08/19 10:00;2019;15;8;10;9.2;88.8
35165000;15/08/19 11:00;2019;15;8;11;9.7;87.3
35165000;15/08/19 12:00;2019;15;8;12;10.1;89.2
35165000;15/08/19 13:00;2019;15;8;13;10.6;90.2
35165000;15/08/19 14:00;2019;15;8;14;11.6;85
35165000;15/08/19 15:00;2019;15;8;15;11.3;88
35165000;15/08/19 16:00;2019;15;8;16;12.7;79.9
35165000;15/08/19 17:00;2019;15;8;17;12.3;81.2
35165000;15/08/19 18:00;2019;15;8;18;9.6;86.9
35165000;15/08/19 19:00;2019;15;8;19;9.2;82.6
35165000;15/08/19 20:00;2019;15;8;20;8.1;87.6
35165000;15/08/19 21:00;2019;15;8;21;7.7;88.7
35165000;15/08/19 23:00;2019;15;8;23;9.1;86.2
35165000;16/08/19 0:00;2019;16;8;0;9.5;80.5
35165000;16/08/19 1:00;2019;16;8;1;8.9;85.6
35165000;16/08/19 2:00;2019;16;8;2;8.6;86.5
35165000;16/08/19 3:00;2019;16;8;3;7.9;88.8
35165000;16/08/19 4:00;2019;16;8;4;7.6;90.1
35165000;16/08/19 5:00;2019;16;8;5;6.3;92.4
35165000;16/08/19 6:00;2019;16;8;6;6.2;91.8
35165000;16/08/19 7:00;2019;16;8;7;9.1;87.5
35165000;16/08/19 8:00;2019;16;8;8;9.9;87.4
35165000;16/08/19 9:00;2019;16;8;9;9.7;88.8
35165000;16/08/19 10:00;2019;16;8;10;9.9;92.3
35165000;16/08/19 11:00;2019;16;8;11;10.7;90.8
35165000;16/08/19 12:00;2019;16;8;12;11.2;90.5
35165000;16/08/19 13:00;2019;16;8;13;11.7;88.2
35165000;16/08/19 14:00;2019;16;8;14;12.9;82.9
35165000;16/08/19 15:00;2019;16;8;15;12.4;82
35165000;16/08/19 16:00;2019;16;8;16;12.6;78.6
35165000;16/08/19 17:00;2019;16;8;17;9.9;87.3
35165000;16/08/19 18:00;2019;16;8;18;9.5;87.8
35165000;16/08/19 19:00;2019;16;8;19;9.2;87.5
35165000;16/08/19 20:00;2019;16;8;20;9.5;86.4
35165000;16/08/19 21:00;2019;16;8;21;9.2;87.2
35165000;16/08/19 23:00;2019;16;8;23;8.4;88.8
35165000;17/08/19 0:00;2019;17;8;0;8.6;90.2
35165000;17/08/19 1:00;2019;17;8;1;8.5;90.4
35165000;17/08/19 2:00;2019;17;8;2;8.2;91.9
35165000;17/08/19 3:00;2019;17;8;3;8.2;92
35165000;17/08/19 4:00;2019;17;8;4;8;92.2
35165000;17/08/19 5:00;2019;17;8;5;7.9;92.4
35165000;17/08/19 6:00;2019;17;8;6;8;92.2
35165000;17/08/19 7:00;2019;17;8;7;8.5;91.8
35165000;17/08/19 8:00;2019;17;8;8;9.7;91.2
35165000;17/08/19 9:00;2019;17;8;9;10.8;88.4
35165000;17/08/19 10:00;2019;17;8;10;12.4;86.1
35165000;17/08/19 11:00;2019;17;8;11;13.9;78.6
35165000;17/08/19 12:00;2019;17;8;12;14.7;73.9
35165000;17/08/19 13:00;2019;17;8;13;16.4;70
35165000;17/08/19 14:00;2019;17;8;14;15.9;77.2
35165000;17/08/19 15:00;2019;17;8;15;12.7;86.8
35165000;17/08/19 16:00;2019;17;8;16;14.3;79.9
35165000;17/08/19 17:00;2019;17;8;17;13.7;83.7
35165000;17/08/19 18:00;2019;17;8;18;11;88.4
35165000;17/08/19 19:00;2019;17;8;19;10.7;86.7
35165000;17/08/19 20:00;2019;17;8;20;10.6;88.2
35165000;17/08/19 21:00;2019;17;8;21;10;88.5
35165000;17/08/19 23:00;2019;17;8;23;8;90.7
35165000;18/08/19 0:00;2019;18;8;0;8.9;88.9
35165000;18/08/19 1:00;2019;18;8;1;9.9;89.3
35165000;18/08/19 2:00;2019;18;8;2;9.7;90.2
35165000;18/08/19 3:00;2019;18;8;3;8.9;92.2
35165000;18/08/19 4:00;2019;18;8;4;9;90.3
35165000;18/08/19 5:00;2019;18;8;5;9.3;89.8
35165000;18/08/19 6:00;2019;18;8;6;9.3;92.4
35165000;18/08/19 7:00;2019;18;8;7;10.8;87.2
35165000;18/08/19 8:00;2019;18;8;8;13.8;71.4
35165000;18/08/19 9:00;2019;18;8;9;15.4;64
35165000;18/08/19 10:00;2019;18;8;10;15.5;68
35165000;18/08/19 11:00;2019;18;8;11;14.3;72.4
35165000;18/08/19 12:00;2019;18;8;12;16.1;64
35165000;18/08/19 13:00;2019;18;8;13;15.4;73.4
35165000;18/08/19 14:00;2019;18;8;14;13.2;83.8
35165000;18/08/19 15:00;2019;18;8;15;13.2;84.5
35165000;18/08/19 16:00;2019;18;8;16;12.7;87
35165000;18/08/19 17:00;2019;18;8;17;12.3;85.7
35165000;18/08/19 18:00;2019;18;8;18;10.8;85.4
35165000;18/08/19 19:00;2019;18;8;19;10.2;85.6
35165000;18/08/19 20:00;2019;18;8;20;8.9;86.4
35165000;18/08/19 21:00;2019;18;8;21;9;87.2
35165000;18/08/19 23:00;2019;18;8;23;9.4;86.8
35165000;19/08/19 0:00;2019;19;8;0;9.2;85.7
35165000;19/08/19 1:00;2019;19;8;1;8.9;86.3
35165000;19/08/19 2:00;2019;19;8;2;9.3;85.9
35165000;19/08/19 3:00;2019;19;8;3;9.5;84.5
35165000;19/08/19 4:00;2019;19;8;4;9.5;82.2
35165000;19/08/19 5:00;2019;19;8;5;9.3;81.6
35165000;19/08/19 6:00;2019;19;8;6;9.4;82.5
35165000;19/08/19 7:00;2019;19;8;7;10;82.7
35165000;19/08/19 8:00;2019;19;8;8;10.1;88
35165000;19/08/19 9:00;2019;19;8;9;9.9;88.2
35165000;19/08/19 10:00;2019;19;8;10;11.8;81.6
35165000;19/08/19 11:00;2019;19;8;11;8.3;89.3
35165000;19/08/19 12:00;2019;19;8;12;8;89.6
35165000;19/08/19 13:00;2019;19;8;13;8.3;88.8
35165000;19/08/19 14:00;2019;19;8;14;9.6;88.4
35165000;19/08/19 15:00;2019;19;8;15;10.7;86.7
35165000;19/08/19 16:00;2019;19;8;16;11.9;82.1
35165000;19/08/19 17:00;2019;19;8;17;11;81.7
35165000;19/08/19 18:00;2019;19;8;18;9.9;84.2
35165000;19/08/19 19:00;2019;19;8;19;9.7;84.8
35165000;19/08/19 20:00;2019;19;8;20;9.6;86.4
35165000;19/08/19 21:00;2019;19;8;21;9.5;85.5
35165000;19/08/19 23:00;2019;19;8;23;9.3;86.5
35165000;20/08/19 0:00;2019;20;8;0;9.3;89.1
35165000;20/08/19 1:00;2019;20;8;1;9;88.5
35165000;20/08/19 2:00;2019;20;8;2;9;86
35165000;20/08/19 3:00;2019;20;8;3;9;85.6
35165000;20/08/19 4:00;2019;20;8;4;8.8;86
35165000;20/08/19 5:00;2019;20;8;5;8.6;85.4
35165000;20/08/19 6:00;2019;20;8;6;9;85.6
35165000;20/08/19 7:00;2019;20;8;7;9.1;89.1
35165000;20/08/19 8:00;2019;20;8;8;8.6;89.9
35165000;20/08/19 9:00;2019;20;8;9;11;86.2
35165000;20/08/19 10:00;2019;20;8;10;11.8;77.8
35165000;20/08/19 11:00;2019;20;8;11;10.4;86.3
35165000;20/08/19 12:00;2019;20;8;12;11.5;79.7
35165000;20/08/19 13:00;2019;20;8;13;11.8;77.9
35165000;20/08/19 14:00;2019;20;8;14;12.5;72.6
35165000;20/08/19 15:00;2019;20;8;15;14.9;72.5
35165000;20/08/19 16:00;2019;20;8;16;13.6;68.3
35165000;20/08/19 17:00;2019;20;8;17;12.1;75.2
35165000;20/08/19 18:00;2019;20;8;18;8.8;90.4
35165000;20/08/19 19:00;2019;20;8;19;8.6;91.6
35165000;20/08/19 20:00;2019;20;8;20;7.7;90
35165000;20/08/19 21:00;2019;20;8;21;7.9;90.8
35165000;20/08/19 23:00;2019;20;8;23;8.8;86.8
35165000;21/08/19 0:00;2019;21;8;0;8.7;85.4
35165000;21/08/19 1:00;2019;21;8;1;8.7;84.9
35165000;21/08/19 2:00;2019;21;8;2;8.5;85.9
35165000;21/08/19 3:00;2019;21;8;3;8.3;86.2
35165000;21/08/19 4:00;2019;21;8;4;8.1;86.7
35165000;21/08/19 5:00;2019;21;8;5;8.3;83.9
35165000;21/08/19 6:00;2019;21;8;6;7.8;85.8
35165000;21/08/19 7:00;2019;21;8;7;8.8;79.8
35165000;21/08/19 8:00;2019;21;8;8;10.7;69.7
35165000;21/08/19 9:00;2019;21;8;9;12;63.2
35165000;21/08/19 10:00;2019;21;8;10;12.8;59.3
35165000;21/08/19 11:00;2019;21;8;11;12.7;60.6
35165000;21/08/19 12:00;2019;21;8;12;12;73.4
35165000;21/08/19 13:00;2019;21;8;13;10.6;85.4
35165000;21/08/19 14:00;2019;21;8;14;10.4;85.9
35165000;21/08/19 15:00;2019;21;8;15;12.5;76.8
35165000;21/08/19 16:00;2019;21;8;16;13.1;76.6
35165000;21/08/19 17:00;2019;21;8;17;13.3;69.1
35165000;21/08/19 18:00;2019;21;8;18;10.9;86
35165000;21/08/19 19:00;2019;21;8;19;9.5;86.9
35165000;21/08/19 20:00;2019;21;8;20;9.1;86
35165000;21/08/19 21:00;2019;21;8;21;8.5;87.1
35165000;21/08/19 23:00;2019;21;8;23;9;80.5
35165000;22/08/19 0:00;2019;22;8;0;9.1;80.4
35165000;22/08/19 1:00;2019;22;8;1;8.5;87.1
35165000;22/08/19 2:00;2019;22;8;2;7.5;87
35165000;22/08/19 3:00;2019;22;8;3;7.6;87.8
35165000;22/08/19 4:00;2019;22;8;4;7;88.7
35165000;22/08/19 5:00;2019;22;8;5;6.4;89.1
35165000;22/08/19 6:00;2019;22;8;6;5.8;88.9
35165000;22/08/19 7:00;2019;22;8;7;9.4;80.1
35165000;22/08/19 8:00;2019;22;8;8;11.5;76.9
35165000;22/08/19 9:00;2019;22;8;9;12.9;73.2
35165000;22/08/19 10:00;2019;22;8;10;14.3;66.9
35165000;22/08/19 11:00;2019;22;8;11;14.7;68.6
35165000;22/08/19 12:00;2019;22;8;12;15;75
35165000;22/08/19 13:00;2019;22;8;13;16.4;68.7
35165000;22/08/19 14:00;2019;22;8;14;13.8;80.3
35165000;22/08/19 15:00;2019;22;8;15;13.8;80.6
35165000;22/08/19 16:00;2019;22;8;16;15.3;78.4
35165000;22/08/19 17:00;2019;22;8;17;14.8;80.1
35165000;22/08/19 18:00;2019;22;8;18;10.7;90.1
35165000;22/08/19 19:00;2019;22;8;19;10.8;86.7
35165000;22/08/19 20:00;2019;22;8;20;10.7;87
35165000;22/08/19 21:00;2019;22;8;21;10.8;87.4
35165000;22/08/19 22:00;2019;22;8;22;9.3;89.8
35165000;22/08/19 23:00;2019;22;8;23;8.2;90.7
35165000;23/08/19 0:00;2019;23;8;0;8.2;89.8
35165000;23/08/19 1:00;2019;23;8;1;8.6;88
35165000;23/08/19 2:00;2019;23;8;2;9.8;85.6
35165000;23/08/19 3:00;2019;23;8;3;9.9;85.9
35165000;23/08/19 4:00;2019;23;8;4;9.8;86.7
35165000;23/08/19 5:00;2019;23;8;5;9.8;87.3
35165000;23/08/19 6:00;2019;23;8;6;9.9;86.4
35165000;23/08/19 7:00;2019;23;8;7;9.9;88
35165000;23/08/19 8:00;2019;23;8;8;11;85.9
35165000;23/08/19 9:00;2019;23;8;9;12.2;82.9
35165000;23/08/19 10:00;2019;23;8;10;12.6;85.4
35165000;23/08/19 11:00;2019;23;8;11;10;91.4
35165000;23/08/19 12:00;2019;23;8;12;10.8;88.6
35165000;23/08/19 13:00;2019;23;8;13;10.3;89.9
35165000;23/08/19 14:00;2019;23;8;14;12.2;87.4
35165000;23/08/19 15:00;2019;23;8;15;12.3;86.7
35165000;23/08/19 16:00;2019;23;8;16;10.7;87.9
35165000;23/08/19 17:00;2019;23;8;17;10.1;88.5
35165000;23/08/19 18:00;2019;23;8;18;9.4;90
35165000;23/08/19 19:00;2019;23;8;19;9;90.4
35165000;23/08/19 20:00;2019;23;8;20;8.9;90.1
35165000;23/08/19 21:00;2019;23;8;21;8.8;91.3
35165000;23/08/19 23:00;2019;23;8;23;9.6;87.1
35165000;24/08/19 0:00;2019;24;8;0;9.6;88.3
35165000;24/08/19 1:00;2019;24;8;1;8.8;90.4
35165000;24/08/19 2:00;2019;24;8;2;8.7;90.7
35165000;24/08/19 3:00;2019;24;8;3;8.5;91.1
35165000;24/08/19 4:00;2019;24;8;4;8.9;91.1
35165000;24/08/19 5:00;2019;24;8;5;8.7;91.4
35165000;24/08/19 6:00;2019;24;8;6;9.1;90.3
35165000;24/08/19 7:00;2019;24;8;7;9.4;90.1
35165000;24/08/19 8:00;2019;24;8;8;10.3;86.8
35165000;24/08/19 9:00;2019;24;8;9;9.9;90
35165000;24/08/19 10:00;2019;24;8;10;9.7;89.3
35165000;24/08/19 11:00;2019;24;8;11;9.5;91
35165000;24/08/19 12:00;2019;24;8;12;10.3;88.7
35165000;24/08/19 13:00;2019;24;8;13;10.5;89.1
35165000;24/08/19 14:00;2019;24;8;14;11.5;86.3
35165000;24/08/19 15:00;2019;24;8;15;12.5;83.7
35165000;24/08/19 16:00;2019;24;8;16;10.8;86.2
35165000;24/08/19 17:00;2019;24;8;17;12.9;77.8
35165000;24/08/19 18:00;2019;24;8;18;9.5;90.5
35165000;24/08/19 19:00;2019;24;8;19;9.3;89.1
35165000;24/08/19 20:00;2019;24;8;20;9.1;88.8
35165000;24/08/19 21:00;2019;24;8;21;9.4;85
35165000;24/08/19 23:00;2019;24;8;23;9.1;87.4
35165000;25/08/19 0:00;2019;25;8;0;9.2;87.6
35165000;25/08/19 1:00;2019;25;8;1;8.9;86.3
35165000;25/08/19 2:00;2019;25;8;2;8.8;86.1
35165000;25/08/19 3:00;2019;25;8;3;8.8;86.3
35165000;25/08/19 4:00;2019;25;8;4;9;81.9
35165000;25/08/19 5:00;2019;25;8;5;8.5;85.4
35165000;25/08/19 6:00;2019;25;8;6;8.6;85.9
35165000;25/08/19 7:00;2019;25;8;7;9.8;81.6
35165000;25/08/19 8:00;2019;25;8;8;11;81.4
35165000;25/08/19 9:00;2019;25;8;9;10.4;84.2
35165000;25/08/19 10:00;2019;25;8;10;11.2;77.7
35165000;25/08/19 11:00;2019;25;8;11;12.4;74.1
35165000;25/08/19 12:00;2019;25;8;12;11.9;81.8
35165000;25/08/19 13:00;2019;25;8;13;12.3;78.6
35165000;25/08/19 14:00;2019;25;8;14;14.7;69.3
35165000;25/08/19 15:00;2019;25;8;15;15.7;65.8
35165000;25/08/19 16:00;2019;25;8;16;12.5;72.4
35165000;25/08/19 17:00;2019;25;8;17;14.3;68.7
35165000;25/08/19 18:00;2019;25;8;18;11.2;78
35165000;25/08/19 19:00;2019;25;8;19;10.3;85.4
35165000;25/08/19 20:00;2019;25;8;20;9.6;86.4
35165000;25/08/19 21:00;2019;25;8;21;8.3;85
35165000;25/08/19 23:00;2019;25;8;23;9.5;85.2
35165000;26/08/19 0:00;2019;26;8;0;9.6;84.4
35165000;26/08/19 1:00;2019;26;8;1;9.5;85.5
35165000;26/08/19 2:00;2019;26;8;2;9;87
35165000;26/08/19 3:00;2019;26;8;3;8.6;86.6
35165000;26/08/19 4:00;2019;26;8;4;8.4;89.2
35165000;26/08/19 5:00;2019;26;8;5;8.6;87.5
35165000;26/08/19 6:00;2019;26;8;6;8.6;85.8
35165000;26/08/19 7:00;2019;26;8;7;9.4;85.2
35165000;26/08/19 8:00;2019;26;8;8;11.2;77.8
35165000;26/08/19 9:00;2019;26;8;9;11;77.8
35165000;26/08/19 10:00;2019;26;8;10;12.6;71
35165000;26/08/19 11:00;2019;26;8;11;14.8;63.7
35165000;26/08/19 12:00;2019;26;8;12;14.9;64.1
35165000;26/08/19 13:00;2019;26;8;13;15.6;65.6
35165000;26/08/19 14:00;2019;26;8;14;15.7;58.2
35165000;26/08/19 15:00;2019;26;8;15;15;72.6
35165000;26/08/19 16:00;2019;26;8;16;14.4;76.4
35165000;26/08/19 17:00;2019;26;8;17;12.4;77.4
35165000;26/08/19 18:00;2019;26;8;18;10.8;80.8
35165000;26/08/19 19:00;2019;26;8;19;9.8;88.3
35165000;26/08/19 20:00;2019;26;8;20;8.6;88.9
35165000;26/08/19 21:00;2019;26;8;21;8.8;89
35165000;26/08/19 23:00;2019;26;8;23;9.2;87
35165000;27/08/19 0:00;2019;27;8;0;9.1;87
35165000;27/08/19 1:00;2019;27;8;1;9.3;86.7
35165000;27/08/19 2:00;2019;27;8;2;9;87.7
35165000;27/08/19 3:00;2019;27;8;3;9.6;86.9
35165000;27/08/19 4:00;2019;27;8;4;9.5;86.7
35165000;27/08/19 5:00;2019;27;8;5;9.1;88.4
35165000;27/08/19 6:00;2019;27;8;6;9.1;87.9
35165000;27/08/19 7:00;2019;27;8;7;9.7;87.4
35165000;27/08/19 8:00;2019;27;8;8;11.2;82
35165000;27/08/19 9:00;2019;27;8;9;10.9;85.4
35165000;27/08/19 10:00;2019;27;8;10;14.5;70.3
35165000;27/08/19 11:00;2019;27;8;11;14.5;70.1
35165000;27/08/19 12:00;2019;27;8;12;15.2;67.3
35165000;27/08/19 13:00;2019;27;8;13;13.8;69.4
35165000;27/08/19 14:00;2019;27;8;14;13.9;76.5
35165000;27/08/19 15:00;2019;27;8;15;16.2;66.9
35165000;27/08/19 16:00;2019;27;8;16;14.1;76.2
35165000;27/08/19 17:00;2019;27;8;17;13.3;80.1
35165000;27/08/19 18:00;2019;27;8;18;11.8;86.5
35165000;27/08/19 19:00;2019;27;8;19;10.9;86.9
35165000;27/08/19 20:00;2019;27;8;20;10.3;86.1
35165000;27/08/19 21:00;2019;27;8;21;10.2;88
35165000;27/08/19 23:00;2019;27;8;23;9.6;90.7
35165000;28/08/19 0:00;2019;28;8;0;8.6;91.6
35165000;28/08/19 1:00;2019;28;8;1;8;91.4
35165000;28/08/19 2:00;2019;28;8;2;5.9;88.6
35165000;28/08/19 3:00;2019;28;8;3;6.3;90.5
35165000;28/08/19 4:00;2019;28;8;4;8.6;85.9
35165000;28/08/19 5:00;2019;28;8;5;8.4;87.8
35165000;28/08/19 6:00;2019;28;8;6;8.5;88.7
